location_id,latitude,longitude,route_segment,n_chargers_proposed,grid_status,distributor_network,nearest_grid_mw,grid_dist_km,tier,tier_label,target_name,demand_level,priority,priority_action,estimated_demand_kw,data_quality,daily_sessions_p80,daily_sessions_avg,util_peak_hour_pct,chargers_floor,chargers_demand_p80,chargers_peak_hr,cost_eur,is_tent,afir_gap_threshold_km,utilization_pct
IBE_478,38.94794,-6.26758,N-432,9,Congested,Endesa,0.0,5.9,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,1350,unknown,302,255,88.4,2,6,9,417000,False,100,59.6
IBE_479,38.86337,-6.78194,N-432,9,Congested,Endesa,0.0,6.8,2,Partner Co-location,Gasolinera Sociedad Cooperativa Aldea del Conde,High,4,Grid upgrade prerequisite. Partner with DSO.,1350,unknown,302,255,88.4,2,6,9,417000,False,100,59.6
IBE_480,37.54543,-5.04451,N-433,3,Congested,Endesa,0.0,1.7,2,Partner Co-location,Estación de Servicio Moeve Astigi,Low,9,Skip for 2027. Revisit next cycle.,450,unknown,71,60,62.3,2,2,3,249000,False,100,42.0
IBE_481,37.63333,-5.51149,N-433,3,Congested,Endesa,0.0,4.0,2,Partner Co-location,BP El Álamo,Low,9,Skip for 2027. Revisit next cycle.,450,unknown,71,60,62.3,2,2,3,249000,False,100,42.0
IBE_482,37.96591,-5.66386,N-433,3,Congested,Endesa,0.0,3.4,3,New Partner,New site needed,Low,9,Skip for 2027. Revisit next cycle.,450,unknown,71,60,62.3,2,2,3,314000,False,100,42.0
IBE_483,38.23552,-6.0221,N-433,3,Congested,Endesa,0.0,1.8,2,Partner Co-location,San Cristóbal,Low,9,Skip for 2027. Revisit next cycle.,450,unknown,71,60,62.3,2,2,3,249000,False,100,42.0
IBE_484,37.93598,-6.23587,N-433,3,Congested,Endesa,0.0,5.9,1,Upgrade Iberdrola,,Low,9,Skip for 2027. Revisit next cycle.,450,unknown,71,60,62.3,2,2,3,249000,False,100,42.0
IBE_485,37.59452,-5.87954,N-435,7,Congested,Endesa,0.0,5.5,2,Partner Co-location,Q8,Medium,7,Defer unless strategic. Focus on grid upgrade.,1050,unknown,223,189,83.9,2,4,7,361000,False,100,56.5
IBE_486,37.36224,-6.20553,N-435,7,Congested,Endesa,0.0,3.4,1,Upgrade Iberdrola,,Medium,7,Defer unless strategic. Focus on grid upgrade.,1050,unknown,223,189,83.9,2,4,7,361000,False,100,56.5
IBE_487,37.33578,-6.76191,N-435,7,Congested,Endesa,0.0,7.2,2,Partner Co-location,Moeve,Medium,7,Defer unless strategic. Focus on grid upgrade.,1050,unknown,223,189,83.9,2,4,7,361000,False,100,56.5
IBE_488,38.952882,-6.244467,N-5,7,Congested,Endesa,0.0,7.2,2,Partner Co-location,Moeve,Medium,7,Defer unless strategic. Focus on grid upgrade.,1050,unknown,226,191,85.0,2,5,7,361000,False,100,57.3
IBE_489,39.233818,-5.883067,N-5,7,Congested,Endesa,0.0,40.5,3,New Partner,New site needed,Medium,7,Defer unless strategic. Focus on grid upgrade.,1050,unknown,226,191,85.0,2,5,7,426000,False,100,57.3
IBE_490,39.638346,-5.817055,N-5,7,Sufficient,i-DE,5.24,35.8,2,Partner Co-location,Área de descanso,Medium,3,Deploy standard (8 chargers). Monitor growth.,1050,measured,226,191,85.0,2,5,7,241000,False,100,57.3
IBE_491,40.68469,-4.11744,N-501,3,Congested,Naturgy,0.335,14.4,1,Upgrade Iberdrola,,Low,9,Skip for 2027. Revisit next cycle.,450,measured,90,76,79.0,2,2,3,249000,False,100,53.3
IBE_492,40.67526,-4.61162,N-501,3,Moderate,Naturgy,1.34,32.4,1,Upgrade Iberdrola,,Low,8,Only at existing Iberdrola/partner. Monitor.,450,measured,90,76,79.0,2,2,3,129000,False,100,53.3
IBE_493,40.20624,-5.04278,N-501,3,Moderate,i-DE,0.91,34.5,2,Partner Co-location,Fernández Bermejo,Low,8,Only at existing Iberdrola/partner. Monitor.,450,measured,90,76,79.0,2,2,3,129000,False,100,53.3
IBE_494,39.89053,-5.43416,N-502,15,Sufficient,i-DE,4.0,21.3,2,Partner Co-location,Galp,Medium,3,Deploy standard (8 chargers). Monitor growth.,2250,measured,487,412,85.5,2,9,15,465000,False,100,57.6
IBE_495,39.68882,-5.7123,N-502,15,Sufficient,i-DE,6.0,31.9,2,Partner Co-location,La Ventilla del Camionero,Medium,3,Deploy standard (8 chargers). Monitor growth.,2250,measured,487,412,85.5,2,9,15,465000,False,100,57.6
IBE_496,39.19843,-6.96421,N-521,5,Congested,Endesa,0.0,31.5,2,Partner Co-location,Repsol,Low,9,Skip for 2027. Revisit next cycle.,750,unknown,148,125,78.0,2,3,5,305000,False,100,52.5
IBE_497,42.622684,-8.100981,N-525,8,Sufficient,Naturgy,3.278,3.4,2,Partner Co-location,,High,1,Deploy full hub (12 chargers). Top priority.,1200,measured,254,214,83.6,2,5,8,269000,False,100,56.4
IBE_498,42.012338,-7.579233,N-525,8,Congested,Naturgy,0.474,8.4,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,measured,254,214,83.6,2,5,8,389000,False,100,56.4
IBE_499,42.058562,-7.140488,N-525,8,Sufficient,Endesa,13.06,12.3,2,Partner Co-location,Repsol,High,1,Deploy full hub (12 chargers). Top priority.,1200,measured,254,214,83.6,2,5,8,269000,False,100,56.4
IBE_500,42.055509,-6.593811,N-525,4,Moderate,Naturgy,0.664,24.9,2,Partner Co-location,BP,High,2,Deploy 4-11 chargers. Plan grid expansion.,600,measured,254,214,167.3,2,5,8,157000,False,100,112.7
IBE_501,42.005585,-6.004183,N-525,8,Moderate,Naturgy,1.408,13.3,2,Partner Co-location,Repsol,High,2,Deploy 4-11 chargers. Plan grid expansion.,1200,measured,254,214,83.6,2,5,8,269000,False,100,56.4
IBE_502,42.34267,-7.86012,N-540,4,Moderate,Naturgy,0.692,0.9,2,Partner Co-location,Peréz rumbao,Low,8,Only at existing Iberdrola/partner. Monitor.,600,measured,335,283,220.6,2,6,10,157000,False,100,148.7
IBE_503,42.49421,-8.5407,N-541,9,Moderate,Naturgy,1.44,3.6,2,Partner Co-location,Estación de Servicio Moeve Peineto,Low,8,Only at existing Iberdrola/partner. Monitor.,1350,measured,389,328,113.9,2,7,12,297000,False,100,76.7
IBE_504,43.22979,-8.26835,N-547,9,Sufficient,Naturgy,10.982,16.4,1,Upgrade Iberdrola,,Low,6,Deploy minimum (4 chargers). Revisit 2028+.,1350,measured,287,242,84.0,2,6,9,297000,False,100,56.6
IBE_505,42.52418,-8.66902,N-550,20,Sufficient,Naturgy,1.976,0.7,2,Partner Co-location,Es Rb,High,1,Deploy full hub (12 chargers). Top priority.,3000,measured,668,564,88.0,2,12,20,605000,False,100,59.3
IBE_506,42.1862,-8.63634,N-550,20,Sufficient,Naturgy,3.596,3.3,1,Upgrade Iberdrola,,High,1,Deploy full hub (12 chargers). Top priority.,3000,measured,668,564,88.0,2,12,20,605000,False,100,59.3
IBE_507,40.94983,-4.11324,N-6,5,Moderate,Naturgy,1.16,3.1,1,Upgrade Iberdrola,,High,2,Deploy 4-11 chargers. Plan grid expansion.,750,measured,169,142,89.0,2,3,5,185000,False,100,60.0
IBE_508,41.33268,-4.31007,N-6,5,Congested,Naturgy,0.488,20.5,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,750,measured,169,142,89.0,2,3,5,305000,False,100,60.0
IBE_509,41.55344,-4.66669,N-6,5,Sufficient,i-DE,14.76,12.2,1,Upgrade Iberdrola,,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,169,142,89.0,2,3,5,185000,False,100,60.0
IBE_510,41.53897,-5.06676,N-6,5,Sufficient,i-DE,14.76,29.5,2,Partner Co-location,,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,169,142,89.0,2,3,5,185000,False,100,60.0
IBE_511,41.87047,-5.43672,N-6,5,Sufficient,i-DE,36.0,44.8,2,Partner Co-location,Q8,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,169,142,89.0,2,3,5,185000,False,100,60.0
IBE_512,42.01442,-5.90527,N-6,5,Moderate,Naturgy,1.408,21.5,2,Partner Co-location,Gasolinera Monumento al Camionero,High,2,Deploy 4-11 chargers. Plan grid expansion.,750,measured,169,142,89.0,2,3,5,185000,False,100,60.0
IBE_513,42.0456,-6.50759,N-6,4,Moderate,Naturgy,0.664,26.2,2,Partner Co-location,El Pino,High,2,Deploy 4-11 chargers. Plan grid expansion.,600,measured,169,142,111.3,2,3,5,157000,False,100,75.0
IBE_514,42.04836,-7.08397,N-6,5,Sufficient,Endesa,13.06,11.8,3,New Partner,New site needed,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,169,142,89.0,2,3,5,250000,False,100,60.0
IBE_515,41.98682,-7.55016,N-6,5,Congested,Naturgy,0.474,8.4,2,Partner Co-location,Galp,High,4,Grid upgrade prerequisite. Partner with DSO.,750,measured,169,142,89.0,2,3,5,305000,False,100,60.0
IBE_516,42.30393,-7.86787,N-6,4,Moderate,Naturgy,0.692,3.6,2,Partner Co-location,Repsol,High,2,Deploy 4-11 chargers. Plan grid expansion.,600,measured,169,142,111.3,2,3,5,157000,False,100,75.0
IBE_517,42.5965,-8.08724,N-6,5,Sufficient,Naturgy,3.278,6.5,2,Partner Co-location,Petronor,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,169,142,89.0,2,3,5,185000,False,100,60.0
IBE_518,42.84676,-8.53294,N-6,5,Congested,Naturgy,0.594,3.8,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,750,measured,169,142,89.0,2,3,5,305000,False,100,60.0
IBE_519,42.227694,-5.268726,N-601,6,Sufficient,Naturgy,2.192,51.6,3,New Partner,New site needed,Medium,3,Deploy standard (8 chargers). Monitor growth.,900,measured,173,146,75.9,2,4,6,278000,False,100,51.2
IBE_520,41.839146,-5.011795,N-601,6,Sufficient,i-DE,14.76,30.8,3,New Partner,New site needed,Medium,3,Deploy standard (8 chargers). Monitor growth.,900,measured,173,146,75.9,2,4,6,278000,False,100,51.2
IBE_521,41.555827,-4.708262,N-601,6,Sufficient,i-DE,14.76,10.6,1,Upgrade Iberdrola,,Medium,3,Deploy standard (8 chargers). Monitor growth.,900,measured,173,146,75.9,2,4,6,213000,False,100,51.2
IBE_522,41.119872,-4.64341,N-601,6,Congested,Naturgy,0.488,26.2,1,Upgrade Iberdrola,,Medium,7,Defer unless strategic. Focus on grid upgrade.,900,measured,173,146,75.9,2,4,6,333000,False,100,51.2
IBE_523,43.05943,-4.09005,N-611,16,Congested,Viesgo,0.044,0.8,1,Upgrade Iberdrola,,Medium,7,Defer unless strategic. Focus on grid upgrade.,2400,measured,516,436,84.9,2,10,16,613000,False,100,57.2
IBE_524,43.42431,-3.94395,N-611,16,Congested,Viesgo,0.044,1.1,1,Upgrade Iberdrola,,Medium,7,Defer unless strategic. Focus on grid upgrade.,2400,measured,516,436,84.9,2,10,16,613000,False,100,57.2
IBE_525,41.39658,-5.14194,N-620,6,Sufficient,i-DE,14.76,43.4,2,Partner Co-location,La Loba,Medium,3,Deploy standard (8 chargers). Monitor growth.,900,measured,185,156,81.2,2,4,6,213000,False,100,54.7
IBE_526,41.0819,-5.50575,N-620,6,Sufficient,i-DE,19.0,53.2,2,Partner Co-location,Crape,Medium,3,Deploy standard (8 chargers). Monitor growth.,900,measured,185,156,81.2,2,4,6,213000,False,100,54.7
IBE_527,40.97283,-5.66906,N-620,6,Sufficient,i-DE,2.4,58.1,1,Upgrade Iberdrola,,Medium,3,Deploy standard (8 chargers). Monitor growth.,900,measured,185,156,81.2,2,4,6,213000,False,100,54.7
IBE_528,40.80492,-6.19573,N-620,6,Sufficient,i-DE,112.34,76.8,2,Partner Co-location,Moeve,Medium,3,Deploy standard (8 chargers). Monitor growth.,900,measured,185,156,81.2,2,4,6,213000,False,100,54.7
IBE_529,42.85577,-5.13619,N-621,11,Sufficient,i-DE,2.4,6.7,3,New Partner,New site needed,Low,6,Deploy minimum (4 chargers). Revisit 2028+.,1650,measured,358,302,85.7,2,7,11,418000,False,100,57.8
IBE_530,42.65364,-5.46512,N-622,7,Sufficient,i-DE,2.4,31.8,1,Upgrade Iberdrola,,Low,6,Deploy minimum (4 chargers). Revisit 2028+.,1050,measured,230,194,86.5,2,5,7,241000,False,100,58.3
IBE_531,42.94697,-5.65939,N-625,5,Congested,Viesgo,0.069,21.6,1,Upgrade Iberdrola,Casa Ezequiel,Low,9,Skip for 2027. Revisit next cycle.,750,measured,144,122,75.9,2,3,5,305000,False,100,51.1
IBE_532,43.26984,-5.7742,N-625,5,Congested,Viesgo,0.087,2.9,1,Upgrade Iberdrola,,Low,9,Skip for 2027. Revisit next cycle.,750,measured,144,122,75.9,2,3,5,305000,False,100,51.1
IBE_533,42.47513,-3.58984,N-627,5,Congested,Viesgo,0.044,50.1,3,New Partner,New site needed,Low,9,Skip for 2027. Revisit next cycle.,750,measured,138,116,72.7,2,3,5,370000,False,100,49.0
IBE_534,43.11413,-3.45519,N-629,5,Congested,Viesgo,0.044,11.6,1,Upgrade Iberdrola,,Low,9,Skip for 2027. Revisit next cycle.,750,measured,170,144,89.6,2,4,5,305000,False,100,60.4
IBE_535,43.39011,-3.44644,N-629,5,Congested,Viesgo,0.055,0.9,1,Upgrade Iberdrola,,Low,9,Skip for 2027. Revisit next cycle.,750,measured,170,144,89.6,2,4,5,305000,False,100,60.4
IBE_536,43.230767,-5.781754,N-630,5,Congested,Viesgo,0.173,0.5,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,750,measured,149,126,78.5,2,3,5,305000,False,100,52.9
IBE_537,43.007874,-5.908498,N-630,5,Congested,Viesgo,0.111,2.3,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,750,measured,149,126,78.5,2,3,5,370000,False,100,52.9
IBE_538,42.928486,-5.856828,N-630,5,Congested,Viesgo,0.111,12.1,2,Partner Co-location,Area de Servicio Caldas de Luna,High,4,Grid upgrade prerequisite. Partner with DSO.,750,measured,149,126,78.5,2,3,5,305000,False,100,52.9
IBE_539,42.596235,-5.692581,N-630,5,Sufficient,Naturgy,2.414,33.1,1,Upgrade Iberdrola,Volkswagen Teleauto,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,149,126,78.5,2,3,5,185000,False,100,52.9
IBE_540,42.304054,-5.592753,N-630,5,Sufficient,Naturgy,2.192,24.4,2,Partner Co-location,Shell,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,149,126,78.5,2,3,5,185000,False,100,52.9
IBE_541,41.970296,-5.598832,N-630,5,Sufficient,Naturgy,2.192,43.3,1,Upgrade Iberdrola,Estación de carga Iberdrola,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,149,126,78.5,2,3,5,185000,False,100,52.9
IBE_542,41.579432,-5.775521,N-630,5,Sufficient,i-DE,36.0,5.9,1,Upgrade Iberdrola,,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,149,126,78.5,2,3,5,185000,False,100,52.9
IBE_543,41.201983,-5.700487,N-630,5,Sufficient,i-DE,2.4,33.4,2,Partner Co-location,Descanso,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,149,126,78.5,2,3,5,185000,False,100,52.9
IBE_544,40.828056,-5.820747,N-630,5,Sufficient,i-DE,2.4,71.6,3,New Partner,New site needed,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,149,126,78.5,2,3,5,250000,False,100,52.9
IBE_545,40.494081,-5.925862,N-630,5,Sufficient,i-DE,6.0,50.9,2,Partner Co-location,,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,149,126,78.5,2,3,5,185000,False,100,52.9
IBE_546,40.221944,-5.983078,N-630,5,Sufficient,i-DE,6.0,26.8,3,New Partner,New site needed,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,149,126,78.5,2,3,5,250000,False,100,52.9
IBE_547,39.490379,-6.384045,N-630,5,Sufficient,i-DE,3.0,49.2,1,Upgrade Iberdrola,Iberdrola McDonald's Cáceres,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,149,126,78.5,2,3,5,185000,False,100,52.9
IBE_548,39.155532,-6.645488,N-630,5,Congested,Endesa,0.0,29.7,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,750,unknown,149,126,78.5,2,3,5,305000,False,100,52.9
IBE_549,38.88495,-6.930621,N-630,5,Congested,Endesa,0.0,0.3,2,Partner Co-location,Ballenoil Badajoz,High,4,Grid upgrade prerequisite. Partner with DSO.,750,unknown,149,126,78.5,2,3,5,305000,False,100,52.9
IBE_550,38.905294,-6.397874,N-630,5,Congested,Endesa,0.0,1.4,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,750,unknown,149,126,78.5,2,3,5,305000,False,100,52.9
IBE_551,38.490048,-6.355174,N-630,5,Congested,Endesa,0.0,3.4,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,750,unknown,149,126,78.5,2,3,5,370000,False,100,52.9
IBE_552,38.198635,-6.284548,N-630,5,Congested,Endesa,0.0,6.5,2,Partner Co-location,Galp,High,4,Grid upgrade prerequisite. Partner with DSO.,750,unknown,149,126,78.5,2,3,5,305000,False,100,52.9
IBE_553,43.3577,-5.7232,N-632,17,Congested,Viesgo,0.111,3.2,1,Upgrade Iberdrola,,Medium,7,Defer unless strategic. Focus on grid upgrade.,2550,measured,571,482,88.5,2,11,17,641000,False,100,59.6
IBE_554,43.19466,-2.43779,N-634,13,Sufficient,i-DE,3.52,49.7,1,Upgrade Iberdrola,Debegesa,High,1,Deploy full hub (12 chargers). Top priority.,1950,measured,440,372,89.2,2,8,13,409000,False,100,60.1
IBE_555,43.257653,-2.941493,N-634,13,Congested,Viesgo,0.044,38.4,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,1950,measured,440,372,89.2,2,8,13,529000,False,100,60.1
IBE_556,43.38268,-3.366322,N-634,13,Congested,Viesgo,0.044,1.6,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,1950,measured,440,372,89.2,2,8,13,529000,False,100,60.1
IBE_557,43.458629,-3.825917,N-634,13,Congested,Viesgo,0.173,0.8,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,1950,measured,440,372,89.2,2,8,13,529000,False,100,60.1
IBE_558,43.336899,-4.156651,N-634,13,Congested,Viesgo,0.173,3.9,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,1950,measured,440,372,89.2,2,8,13,529000,False,100,60.1
IBE_559,43.391928,-4.612136,N-634,13,Congested,Viesgo,0.069,3.4,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,1950,measured,440,372,89.2,2,8,13,529000,False,100,60.1
IBE_560,43.346719,-5.06869,N-634,13,Congested,Viesgo,0.055,2.9,2,Partner Co-location,La Morra,High,4,Grid upgrade prerequisite. Partner with DSO.,1950,measured,440,372,89.2,2,8,13,529000,False,100,60.1
IBE_561,43.375003,-5.550322,N-634,13,Congested,Viesgo,0.1,0.3,2,Partner Co-location,Galp,High,4,Grid upgrade prerequisite. Partner with DSO.,1950,measured,440,372,89.2,2,8,13,529000,False,100,60.1
IBE_562,43.52234,-5.89802,N-640,5,Congested,Viesgo,0.028,1.8,1,Upgrade Iberdrola,,Medium,7,Defer unless strategic. Focus on grid upgrade.,750,measured,143,121,75.3,2,3,5,305000,False,100,50.8
IBE_563,43.54532,-6.43841,N-640,5,Congested,Viesgo,0.011,7.0,1,Upgrade Iberdrola,,Medium,7,Defer unless strategic. Focus on grid upgrade.,750,measured,143,121,75.3,2,3,5,305000,False,100,50.8
IBE_564,43.52437,-7.01249,N-640,5,Moderate,Endesa,1.25,2.5,1,Upgrade Iberdrola,,Medium,5,Deploy minimum (4 chargers). Grid constrains expansion.,750,measured,143,121,75.3,2,3,5,185000,False,100,50.8
IBE_565,43.24124,-7.28675,N-640,5,Congested,Endesa,0.173,2.8,2,Partner Co-location,Estación de Servizo Granxeiro,Medium,7,Defer unless strategic. Focus on grid upgrade.,750,measured,143,121,75.3,2,3,5,305000,False,100,50.8
IBE_566,43.15273,-7.67162,N-640,5,Congested,Endesa,0.173,1.4,1,Upgrade Iberdrola,,Medium,7,Defer unless strategic. Focus on grid upgrade.,750,measured,143,121,75.3,2,3,5,305000,False,100,50.8
IBE_567,43.25967,-8.21205,N-640,5,Sufficient,Naturgy,10.982,17.7,1,Upgrade Iberdrola,,Medium,3,Deploy standard (8 chargers). Monitor growth.,750,measured,143,121,75.3,2,3,5,185000,False,100,50.8
IBE_568,43.16139,-8.36075,N-651,7,Sufficient,Naturgy,10.982,20.4,2,Partner Co-location,Estación de Servicio Valcarce Mesón do Vento,Low,6,Deploy minimum (4 chargers). Revisit 2028+.,1050,measured,232,196,87.3,2,5,7,241000,False,100,58.8
